client_id,label_risque,score_anomalie_if,score_anomalie_lstm,score_anomalie_river,score_anomalie_final,pred_isolation_forest,pred_lstm,pred_river,pred_ensemble,nb_votes,alerte,raison_principale,retard_moyen_jours,taux_retard,ratio_encaissement,montant_ttc_moyen
6619,0,0.0739,0.0,0.0,0.0295,0,0,0,0,0,VERT,Comportement statistiquement atypique,-4.68,0.003,0.995,3554.399
6620,0,0.2019,0.0,0.0,0.0808,0,0,0,0,0,VERT,Comportement statistiquement atypique,-26.574,0.001,0.962,6804.971
6621,0,0.1215,0.0,0.0,0.0486,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.228,0.002,1.106,804.218
6622,0,0.2559,0.0,0.0,0.1024,0,0,0,0,0,VERT,Comportement statistiquement atypique,-14.01,0.003,0.865,4727.234
6623,0,0.2933,0.0,0.0,0.1173,0,0,0,0,0,VERT,Faible encaissement (68.4%),-61.773,0.001,0.684,3871.912
6624,0,0.0147,0.0,0.0,0.0059,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.168,0.0,1.009,570.733
6625,0,0.0658,0.0,0.0,0.0263,0,0,0,0,0,VERT,Comportement statistiquement atypique,-29.344,0.0,1.282,765.51
6626,1,0.4783,0.0001,0.0,0.1913,1,1,0,1,2,ORANGE,Comportement statistiquement atypique,-45.36,0.003,2.0,8391.007
6627,0,0.1246,0.0,0.0,0.0499,0,0,0,0,0,VERT,Faible encaissement (51.9%),-58.915,0.0,0.519,1832.731
6628,1,0.0772,0.0,0.0,0.0309,0,0,0,0,0,VERT,Faible encaissement (12.9%),-0.193,0.0,0.129,661.928
6629,1,0.0817,0.0,0.0,0.0327,0,0,0,0,0,VERT,Faible encaissement (11.5%),-1.012,0.001,0.115,5001.513
6630,0,0.0571,0.0,0.0,0.0228,0,0,0,0,0,VERT,Comportement statistiquement atypique,-39.635,0.0,0.994,1684.584
6631,0,0.4423,0.0001,0.0,0.1769,1,1,0,1,2,ORANGE,Taux retard élevé (22.5%),-22.468,0.225,0.887,7509.102
6632,0,0.0491,0.0,0.0,0.0197,0,0,0,0,0,VERT,Comportement statistiquement atypique,-33.287,0.0,0.843,3198.02
6633,0,0.299,0.0,0.0,0.1196,0,0,0,0,0,VERT,Comportement statistiquement atypique,-51.496,0.093,1.71,1286.019
6634,0,0.3774,0.0001,0.0,0.151,0,0,0,0,0,VERT,Comportement statistiquement atypique,-31.988,0.002,1.335,1800.846
6635,0,0.0427,0.0,0.0,0.0171,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.078,0.0,1.009,4298.932
6636,0,0.0145,0.0,0.0,0.0058,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.426,0.0,1.011,1116.006
6637,0,0.097,0.0,0.0,0.0388,0,0,0,0,0,VERT,Comportement statistiquement atypique,-50.052,0.0,1.0,573.629
6638,1,0.0471,0.0,0.0,0.0188,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.82,0.0,0.946,-194.434
6639,1,0.3611,0.0005,0.0,0.1446,0,1,0,0,1,JAUNE,Faible encaissement (9.1%),-0.346,0.001,0.091,20694.377
6640,0,0.1155,0.0,0.0,0.0462,0,0,0,0,0,VERT,Comportement statistiquement atypique,-11.453,0.0,1.444,866.893
6641,1,0.0734,0.0,0.0,0.0293,0,0,0,0,0,VERT,Faible encaissement (7.4%),0.248,0.0,0.074,290.302
6642,0,0.2962,0.0,0.0,0.1185,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.175,0.029,1.012,6718.166
6643,0,0.0864,0.0,0.0,0.0346,0,0,0,0,0,VERT,Comportement statistiquement atypique,-11.963,0.0,0.991,4730.098
6644,0,0.5814,0.0001,0.0,0.2326,1,1,0,1,2,ORANGE,Faible encaissement (79.4%),-10.368,0.133,0.794,13776.953
6645,0,0.0139,0.0,0.0,0.0056,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.29,0.002,0.995,738.573
6646,0,0.2691,0.0003,0.0,0.1077,0,1,0,0,1,JAUNE,Comportement statistiquement atypique,-0.991,0.0,0.849,3207.616
6647,0,0.0242,0.0,0.0,0.0097,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.712,0.0,0.991,348.911
6648,0,0.0496,0.0,0.0,0.0198,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.273,0.001,0.977,4001.727
6649,0,0.1366,0.0,0.0,0.0546,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.439,0.0,1.015,2426.029
6650,0,0.2821,0.0,0.0,0.1129,0,0,0,0,0,VERT,Comportement statistiquement atypique,-16.749,0.0,1.954,2668.866
6651,0,0.3266,0.0001,0.0,0.1307,0,1,0,0,1,JAUNE,Taux retard élevé (27.5%) | Faible encaissement (49.5%),-1.453,0.275,0.495,226.607
6652,0,0.0421,0.0,0.0,0.0168,0,0,0,0,0,VERT,Comportement statistiquement atypique,-11.997,0.0,0.981,2973.472
6653,0,0.1022,0.0,0.0,0.0409,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.379,0.0,1.264,2975.628
6654,0,0.117,0.0,0.0,0.0468,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.645,0.0,1.22,1681.49
6655,0,0.3038,0.0,0.0,0.1215,0,0,0,0,0,VERT,Comportement statistiquement atypique,-29.369,0.0,0.82,8852.744
6656,1,0.1388,0.0,0.0,0.0555,0,0,0,0,0,VERT,Faible encaissement (73.2%),-38.881,0.0,0.732,5207.096
6657,0,0.0101,0.0,0.0,0.0041,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.101,0.0,1.003,2397.493
6658,0,0.2951,0.0,0.0,0.1181,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.169,0.0,1.919,12954.249
6659,0,0.048,0.0,0.0,0.0192,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.521,0.0,1.005,2536.797
6660,1,0.075,0.0,0.0,0.03,0,0,0,0,0,VERT,Faible encaissement (6.3%),-0.219,0.001,0.063,527.648
6661,0,0.0147,0.0,0.0,0.0059,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.056,0.0,0.83,1381.204
6662,1,0.2865,0.0001,0.0,0.1146,0,1,0,0,1,JAUNE,Faible encaissement (8.6%),-0.161,0.0,0.086,3677.985
6663,0,0.0788,0.0,0.0,0.0315,0,0,0,0,0,VERT,Faible encaissement (0.0%),-1.08,0.001,0.0,406.771
6664,0,0.1022,0.0,0.0,0.0409,0,0,0,0,0,VERT,Comportement statistiquement atypique,-42.703,0.002,0.999,5694.206
6665,1,0.0507,0.0,0.0,0.0203,0,0,0,0,0,VERT,Faible encaissement (17.6%),0.949,0.0,0.176,583.134
6666,0,0.1255,0.0,0.0,0.0502,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.972,0.0,1.592,2247.659
6667,1,0.0567,0.0,0.0,0.0227,0,0,0,0,0,VERT,Faible encaissement (20.2%),-0.428,0.001,0.202,1935.558
6668,0,0.3828,0.0,0.0,0.1531,0,0,0,0,0,VERT,Comportement statistiquement atypique,-55.287,0.0,0.859,7237.809
6669,0,0.0397,0.0,0.0,0.0159,0,0,0,0,0,VERT,Faible encaissement (10.7%),-0.027,0.0,0.107,3399.605
6670,0,0.5048,0.0,0.0,0.2019,1,0,0,0,1,JAUNE,Comportement statistiquement atypique,-14.845,0.037,0.812,14508.165
6671,0,0.0148,0.0,0.0,0.0059,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.332,0.0,0.954,1208.784
6672,1,0.0409,0.0,0.0,0.0164,0,0,0,0,0,VERT,Faible encaissement (18.2%),0.129,0.0,0.182,2595.711
6673,0,0.4229,0.0,0.0,0.1692,0,0,0,0,0,VERT,Comportement statistiquement atypique,-31.87,0.052,0.819,9211.391
6674,0,0.2197,0.0,0.0,0.0879,0,0,0,0,0,VERT,Comportement statistiquement atypique,-29.078,0.0,1.557,6013.676
6675,0,0.024,0.0,0.0,0.0096,0,0,0,0,0,VERT,Comportement statistiquement atypique,-10.737,0.0,0.956,2489.132
6676,1,0.2655,0.0002,0.0,0.1063,0,1,0,0,1,JAUNE,Faible encaissement (25.4%),-0.567,0.002,0.254,9706.558
6677,0,0.09,0.0,0.0,0.036,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.087,0.002,1.446,878.76
6678,0,0.089,0.0,0.0,0.0356,0,0,0,0,0,VERT,Faible encaissement (63.8%),-43.627,0.0,0.638,1303.055
6679,0,0.3302,0.0,0.0,0.1321,0,0,0,0,0,VERT,Comportement statistiquement atypique,-31.074,0.003,0.994,4159.01
6680,0,0.0092,0.0,0.0,0.0037,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.547,0.0,1.005,847.865
6681,0,0.0259,0.0,0.0,0.0104,0,0,0,0,0,VERT,Faible encaissement (74.1%),-1.204,0.001,0.741,2251.775
6682,0,0.3925,0.0,0.0,0.157,0,0,0,0,0,VERT,Comportement statistiquement atypique,-29.135,0.0,1.874,6089.232
6683,0,0.159,0.0,0.0,0.0636,0,0,0,0,0,VERT,Faible encaissement (54.1%),-61.682,0.0,0.541,4107.262
6684,0,0.0427,0.0,0.0,0.0171,0,0,0,0,0,VERT,Faible encaissement (75.0%),-0.762,0.0,0.75,-603.861
6685,0,0.1554,0.0,0.0,0.0622,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.86,0.001,0.823,9941.17
6686,0,0.3902,0.0,0.0,0.1561,0,0,0,0,0,VERT,Comportement statistiquement atypique,-13.709,0.0,1.727,6652.877
6687,0,0.0671,0.0,0.0,0.0269,0,0,0,0,0,VERT,Faible encaissement (3.7%),-0.041,0.0,0.037,1061.493
6688,0,0.1486,0.0,0.0,0.0595,0,0,0,0,0,VERT,Comportement statistiquement atypique,-9.765,0.0,0.981,1886.364
6689,0,0.1932,0.0,0.0,0.0773,0,0,0,0,0,VERT,Comportement statistiquement atypique,-48.251,0.0,1.023,3326.833
6690,1,0.1808,0.0001,0.0,0.0724,0,1,0,0,1,JAUNE,Faible encaissement (15.6%),0.476,0.0,0.156,1614.132
6691,0,0.0835,0.0,0.0,0.0334,0,0,0,0,0,VERT,Faible encaissement (0.0%),0.265,0.0,0.0,784.159
6692,0,0.0632,0.0,0.0,0.0253,0,0,0,0,0,VERT,Comportement statistiquement atypique,-38.611,0.0,0.95,3329.924
6693,0,0.1464,0.0,0.0,0.0586,0,0,0,0,0,VERT,Comportement statistiquement atypique,-57.298,0.001,1.005,677.182
6694,0,0.0708,0.0,0.0,0.0283,0,0,0,0,0,VERT,Comportement statistiquement atypique,-2.108,0.0,1.261,5676.845
6695,0,0.1856,0.0,0.0,0.0743,0,0,0,0,0,VERT,Comportement statistiquement atypique,-49.381,0.0,1.581,4082.906
6696,1,0.106,0.0,0.0,0.0424,0,0,0,0,0,VERT,Faible encaissement (10.5%),0.817,0.0,0.105,325.023
6697,0,0.0193,0.0,0.0,0.0077,0,0,0,0,0,VERT,Faible encaissement (63.4%),-0.591,0.0,0.634,930.108
6698,0,0.1699,0.0,0.0,0.0679,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.661,0.0,0.997,3313.709
6699,0,0.1,0.0,0.0,0.04,0,0,0,0,0,VERT,Comportement statistiquement atypique,-29.965,0.002,0.857,247.866
6700,0,0.1663,0.0,0.0,0.0665,0,0,0,0,0,VERT,Faible encaissement (52.5%),-9.8,0.0,0.525,2444.288
6701,0,0.0543,0.0,0.0,0.0217,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.247,0.0,0.966,773.912
6702,1,0.303,0.0004,0.0,0.1214,0,1,0,0,1,JAUNE,Faible encaissement (15.7%),0.054,0.002,0.157,22502.583
6703,1,0.055,0.0,0.0,0.022,0,0,0,0,0,VERT,Faible encaissement (12.5%),-0.49,0.0,0.125,477.21
6704,1,0.1032,0.0,0.0,0.0413,0,0,0,0,0,VERT,Faible encaissement (17.7%),1.673,0.0,0.177,699.458
6705,0,0.0241,0.0,0.0,0.0097,0,0,0,0,0,VERT,Comportement statistiquement atypique,-13.911,0.0,0.962,1544.634
6706,0,0.1852,0.0,0.0,0.0741,0,0,0,0,0,VERT,Comportement statistiquement atypique,-46.421,0.0,1.002,4118.808
6707,1,0.0846,0.0,0.0,0.0339,0,0,0,0,0,VERT,Faible encaissement (17.6%),0.01,0.003,0.176,5477.216
6708,0,0.3727,0.0,0.0,0.1491,0,0,0,0,0,VERT,Faible encaissement (57.4%),-17.53,0.08,0.574,9467.911
6709,0,0.0676,0.0,0.0,0.027,0,0,0,0,0,VERT,Faible encaissement (69.1%),-24.149,0.0,0.691,-2.566
6710,0,0.1736,0.0,0.0,0.0695,0,0,0,0,0,VERT,Faible encaissement (14.1%),-8.942,0.0,0.141,14251.591
6711,0,0.1865,0.0,0.0,0.0746,0,0,0,0,0,VERT,Comportement statistiquement atypique,-16.837,0.0,0.999,2422.616
6712,0,0.024,0.0,0.0,0.0096,0,0,0,0,0,VERT,Faible encaissement (72.7%),0.053,0.0,0.727,690.2
6713,0,0.1748,0.0,0.0,0.0699,0,0,0,0,0,VERT,Comportement statistiquement atypique,-45.076,0.002,0.817,6590.096
6714,1,0.0486,0.0,0.0,0.0195,0,0,0,0,0,VERT,Faible encaissement (23.1%),-0.531,0.0,0.231,349.887
6715,0,0.0434,0.0,0.0,0.0174,0,0,0,0,0,VERT,Faible encaissement (75.4%),0.713,0.003,0.754,527.33
6716,0,0.2041,0.0,0.0,0.0816,0,0,0,0,0,VERT,Comportement statistiquement atypique,-52.742,0.0,1.005,1890.248
6717,0,0.1786,0.0,0.0,0.0715,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.619,0.001,0.999,3403.513
6718,0,0.1303,0.0,0.0,0.0521,0,0,0,0,0,VERT,Comportement statistiquement atypique,-37.116,0.002,0.909,7878.209
6719,0,0.1743,0.0,0.0,0.0697,0,0,0,0,0,VERT,Comportement statistiquement atypique,-18.359,0.0,0.971,1616.399
6720,0,0.2619,0.0,0.0,0.1048,0,0,0,0,0,VERT,Comportement statistiquement atypique,-72.309,0.001,1.007,-224.068
6721,0,0.179,0.0,0.0,0.0716,0,0,0,0,0,VERT,Comportement statistiquement atypique,-12.61,0.0,0.99,225.12
6722,1,0.1397,0.0,0.0,0.0559,0,0,0,0,0,VERT,Faible encaissement (14.2%),0.256,0.0,0.142,7520.233
6723,0,0.0543,0.0,0.0,0.0217,0,0,0,0,0,VERT,Comportement statistiquement atypique,-32.996,0.0,1.053,3954.428
6724,0,0.455,0.0001,0.0,0.1821,1,1,0,1,2,ORANGE,Comportement statistiquement atypique,-57.675,0.002,0.999,838.108
6725,0,0.1121,0.0,0.0,0.0449,0,0,0,0,0,VERT,Faible encaissement (60.0%),-46.038,0.0,0.6,497.732
6726,0,0.0135,0.0,0.0,0.0054,0,0,0,0,0,VERT,Faible encaissement (76.7%),0.278,0.001,0.767,845.05
6727,0,0.1526,0.0,0.0,0.061,0,0,0,0,0,VERT,Comportement statistiquement atypique,-51.005,0.0,1.504,1186.333
6728,0,0.0402,0.0,0.0,0.0161,0,0,0,0,0,VERT,Faible encaissement (64.9%),-0.346,0.001,0.649,1042.752
6729,1,0.4145,0.0013,0.0,0.1663,0,1,0,0,1,JAUNE,Comportement statistiquement atypique,-0.37,0.0,2.0,8371.26
6730,1,0.1755,0.0001,0.0,0.0702,0,1,0,0,1,JAUNE,Faible encaissement (2.5%),-0.133,0.0,0.025,9119.018
6731,0,0.2467,0.0,0.0,0.0987,0,0,0,0,0,VERT,Comportement statistiquement atypique,-58.755,0.0,0.974,907.006
6732,0,0.5132,0.0027,0.0,0.2064,1,1,0,1,2,ORANGE,Faible encaissement (76.2%),-36.868,0.0,0.762,3165.382
6733,0,0.0533,0.0,0.0,0.0213,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.341,0.001,1.013,-119.923
6734,0,0.0675,0.0,0.0,0.027,0,0,0,0,0,VERT,Comportement statistiquement atypique,-30.461,0.002,1.083,732.522
6735,0,0.4815,0.0003,0.0,0.1927,1,1,0,1,2,ORANGE,Faible encaissement (78.7%),-15.493,0.086,0.787,15653.054
6736,0,0.0684,0.0,0.0,0.0274,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.239,0.002,0.805,3734.625
6737,0,0.0095,0.0,0.0,0.0038,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.713,0.0,0.967,1038.427
6738,0,0.2579,0.0,0.0,0.1032,0,0,0,0,0,VERT,Comportement statistiquement atypique,-46.149,0.0,1.612,2394.864
6739,1,0.056,0.0,0.0,0.0224,0,0,0,0,0,VERT,Faible encaissement (20.3%),0.524,0.001,0.203,114.602
6740,0,0.0401,0.0,0.0,0.016,0,0,0,0,0,VERT,Faible encaissement (75.0%),-17.741,0.0,0.75,447.174
6741,1,0.2661,0.0,0.0,0.1065,0,0,0,0,0,VERT,Faible encaissement (4.0%),1.043,0.001,0.04,1292.664
6742,0,0.1587,0.0,0.0,0.0635,0,0,0,0,0,VERT,Comportement statistiquement atypique,-69.218,0.0,0.98,3840.029
6743,1,0.0771,0.0,0.0,0.0308,0,0,0,0,0,VERT,Faible encaissement (12.8%),-1.104,0.0,0.128,225.976
6744,0,0.3625,0.0,0.0,0.145,0,0,0,0,0,VERT,Comportement statistiquement atypique,-10.476,0.055,0.858,6717.921
6745,1,0.2121,0.0001,0.0,0.0849,0,1,0,0,1,JAUNE,Faible encaissement (0.0%),0.01,0.0,0.0,16531.706
6746,0,0.0157,0.0,0.0,0.0063,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.742,0.001,0.997,781.764
6747,0,0.0953,0.0,0.0,0.0381,0,0,0,0,0,VERT,Comportement statistiquement atypique,-56.569,0.0,1.001,3786.829
6748,0,0.1712,0.0,0.0,0.0685,0,0,0,0,0,VERT,Comportement statistiquement atypique,-35.129,0.001,0.981,10985.919
6749,0,0.1029,0.0,0.0,0.0412,0,0,0,0,0,VERT,Faible encaissement (47.2%),-33.4,0.0,0.472,1625.57
6750,0,0.0418,0.0,0.0,0.0167,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.96,0.0,1.191,2212.397
6751,0,0.2247,0.0,0.0,0.0899,0,0,0,0,0,VERT,Comportement statistiquement atypique,1.194,0.0,1.151,1925.487
6752,0,0.2267,0.0,0.0,0.0907,0,0,0,0,0,VERT,Comportement statistiquement atypique,-31.278,0.001,0.894,3524.037
6753,0,0.1654,0.0,0.0,0.0662,0,0,0,0,0,VERT,Comportement statistiquement atypique,-36.22,0.001,0.997,4686.897
6754,0,0.3249,0.0,0.0,0.1299,0,0,0,0,0,VERT,Comportement statistiquement atypique,-32.502,0.079,1.256,9411.011
6755,1,0.0352,0.0,0.0,0.0141,0,0,0,0,0,VERT,Faible encaissement (23.0%),-0.664,0.0,0.23,3259.97
6756,0,0.0449,0.0,0.0,0.0179,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.511,0.002,0.813,373.463
6757,0,0.1262,0.0,0.0,0.0505,0,0,0,0,0,VERT,Comportement statistiquement atypique,-10.29,0.0,0.971,313.942
6758,0,0.1561,0.0,0.0,0.0624,0,0,0,0,0,VERT,Comportement statistiquement atypique,-54.199,0.0,0.977,1638.115
6759,1,0.13,0.0,0.0,0.052,0,0,0,0,0,VERT,Faible encaissement (0.0%),0.382,0.0,0.0,906.719
6760,0,0.1677,0.0,0.0,0.0671,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.18,0.0,1.019,1847.51
6761,0,0.1363,0.0,0.0,0.0545,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.544,0.0,0.975,3524.74
6762,0,0.2209,0.0,0.0,0.0884,0,0,0,0,0,VERT,Faible encaissement (51.1%),-57.915,0.0,0.511,3485.744
6763,1,0.1361,0.0,0.0,0.0544,0,0,0,0,0,VERT,Faible encaissement (1.8%),0.732,0.0,0.018,8127.194
6764,0,0.0066,0.0,0.0,0.0027,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.211,0.0,1.009,977.014
6765,0,0.0229,0.0,0.0,0.0092,0,0,0,0,0,VERT,Faible encaissement (72.7%),-0.752,0.0,0.727,1600.827
6766,0,0.0287,0.0,0.0,0.0115,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.639,0.0,0.885,3310.991
6767,0,0.2813,0.0,0.0,0.1125,0,0,0,0,0,VERT,Comportement statistiquement atypique,-14.5,0.059,1.52,6067.659
6768,0,0.1244,0.0,0.0,0.0498,0,0,0,0,0,VERT,Comportement statistiquement atypique,-60.629,0.0,0.998,2133.195
6769,0,0.1812,0.0,0.0,0.0725,0,0,0,0,0,VERT,Comportement statistiquement atypique,-27.601,0.0,1.55,457.16
6770,0,0.1821,0.0,0.0,0.0728,0,0,0,0,0,VERT,Comportement statistiquement atypique,-26.916,0.0,1.009,810.511
6771,0,0.5784,0.0001,0.0,0.2314,1,1,0,1,2,ORANGE,Comportement statistiquement atypique,-47.451,0.039,0.819,5721.638
6772,0,0.1045,0.0,0.0,0.0418,0,0,0,0,0,VERT,Comportement statistiquement atypique,-46.905,0.0,1.313,2501.322
6773,0,0.0902,0.0,0.0,0.0361,0,0,0,0,0,VERT,Comportement statistiquement atypique,-20.293,0.001,0.817,2820.472
6774,0,0.0259,0.0,0.0,0.0104,0,0,0,0,0,VERT,Comportement statistiquement atypique,1.31,0.0,0.9,841.595
6775,0,0.0048,0.0,0.0,0.0019,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.908,0.0,0.974,2196.44
6776,0,0.0186,0.0,0.0,0.0075,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.495,0.0,1.015,967.935
6777,0,0.3984,0.0,0.0,0.1594,0,0,0,0,0,VERT,Faible encaissement (76.1%),-22.385,0.144,0.761,12456.296
6778,0,0.131,0.0,0.0,0.0524,0,0,0,0,0,VERT,Comportement statistiquement atypique,-16.567,0.0,1.647,958.53
6779,0,0.0914,0.0,0.0,0.0365,0,0,0,0,0,VERT,Comportement statistiquement atypique,-47.103,0.0,0.998,1751.835
6780,0,0.0148,0.0,0.0,0.0059,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.053,0.0,0.943,774.782
6781,0,0.1345,0.0,0.0,0.0538,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.775,0.0,1.216,5164.466
6782,1,0.0781,0.0,0.0,0.0312,0,0,0,0,0,VERT,Faible encaissement (28.5%),-0.399,0.001,0.285,0.027
6783,0,0.3219,0.0,0.0,0.1288,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.219,0.145,1.476,17.21
6784,0,0.0164,0.0,0.0,0.0066,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.453,0.0,1.033,3507.938
6785,0,0.0618,0.0,0.0,0.0247,0,0,0,0,0,VERT,Comportement statistiquement atypique,-35.632,0.0,0.879,3220.136
6786,0,0.3086,0.0,0.0,0.1235,0,0,0,0,0,VERT,Comportement statistiquement atypique,-68.108,0.001,0.955,6464.672
6787,1,0.2244,0.0001,0.0,0.0898,0,1,0,0,1,JAUNE,Faible encaissement (21.0%),1.059,0.0,0.21,14837.444
6788,0,0.1203,0.0,0.0,0.0481,0,0,0,0,0,VERT,Comportement statistiquement atypique,-45.782,0.0,0.963,3161.84
6789,1,0.0675,0.0,0.0,0.027,0,0,0,0,0,VERT,Faible encaissement (20.3%),-1.218,0.001,0.203,228.724
6790,0,0.4263,0.0006,0.0,0.1708,0,1,0,0,1,JAUNE,Comportement statistiquement atypique,-62.512,0.0,0.989,9560.19
6791,0,0.2338,0.0,0.0,0.0935,0,0,0,0,0,VERT,Comportement statistiquement atypique,-34.406,0.045,0.935,4853.368
6792,0,0.1398,0.0,0.0,0.0559,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.966,0.0,1.612,674.497
6793,0,0.2034,0.0,0.0,0.0814,0,0,0,0,0,VERT,Faible encaissement (16.2%),-42.614,0.0,0.162,5106.739
6794,0,0.1182,0.0,0.0,0.0473,0,0,0,0,0,VERT,Comportement statistiquement atypique,-32.523,0.0,1.171,1694.965
6795,1,0.0604,0.0,0.0,0.0242,0,0,0,0,0,VERT,Faible encaissement (24.2%),0.079,0.0,0.242,551.071
6796,1,0.0656,0.0,0.0,0.0263,0,0,0,0,0,VERT,Faible encaissement (4.5%),-0.192,0.0,0.045,629.325
6797,0,0.0264,0.0,0.0,0.0106,0,0,0,0,0,VERT,Comportement statistiquement atypique,-10.944,0.0,0.983,3666.326
6798,1,0.1419,0.0,0.0,0.0568,0,0,0,0,0,VERT,Faible encaissement (28.3%),0.896,0.001,0.283,10952.097
6799,1,0.2353,0.0001,0.0,0.0942,0,1,0,0,1,JAUNE,Faible encaissement (21.1%),0.059,0.0,0.211,10387.67
6800,1,0.0521,0.0,0.0,0.0208,0,0,0,0,0,VERT,Faible encaissement (23.5%),-0.599,0.0,0.235,772.345
6801,0,0.2279,0.0,0.0,0.0912,0,0,0,0,0,VERT,Comportement statistiquement atypique,-29.862,0.003,0.977,5506.216
6802,0,0.0544,0.0,0.0,0.0218,0,0,0,0,0,VERT,Comportement statistiquement atypique,-28.926,0.0,0.843,997.353
6803,0,0.074,0.0,0.0,0.0296,0,0,0,0,0,VERT,Faible encaissement (30.4%),-0.822,0.001,0.304,956.366
6804,0,0.0121,0.0,0.0,0.0048,0,0,0,0,0,VERT,Comportement statistiquement atypique,-2.017,0.0,0.972,1287.493
6805,0,0.4133,0.0002,0.0,0.1654,0,1,0,0,1,JAUNE,Faible encaissement (3.2%),0.656,0.0,0.032,1016.532
6806,0,0.092,0.0,0.0,0.0368,0,0,0,0,0,VERT,Faible encaissement (75.5%),-29.25,0.0,0.755,3615.616
6807,0,0.0532,0.0,0.0,0.0213,0,0,0,0,0,VERT,Faible encaissement (66.0%),-10.609,0.001,0.66,18.9
6808,0,0.6351,0.0001,0.0,0.2541,1,0,0,0,1,JAUNE,Taux retard élevé (17.9%),-13.409,0.179,1.281,7904.069
6809,0,0.4684,0.0001,0.0,0.1874,1,1,0,1,2,ORANGE,Comportement statistiquement atypique,-52.654,0.0,0.94,16637.398
6810,0,0.5503,0.0002,0.0,0.2202,1,1,0,1,2,ORANGE,Faible encaissement (64.2%),-28.787,0.002,0.642,13509.551
6811,1,0.0613,0.0,0.0,0.0245,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.531,0.0,1.492,632.121
6812,0,0.1015,0.0,0.0,0.0406,0,0,0,0,0,VERT,Faible encaissement (73.1%),-49.589,0.0,0.731,1425.084
6813,0,0.0138,0.0,0.0,0.0055,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.787,0.0,1.0,1397.746
6814,0,0.0683,0.0,0.0,0.0273,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.774,0.0,1.26,-247.55
6815,0,0.0527,0.0,0.0,0.0211,0,0,0,0,0,VERT,Comportement statistiquement atypique,-32.407,0.0,0.98,3018.143
6816,0,0.0361,0.0,0.0,0.0145,0,0,0,0,0,VERT,Faible encaissement (25.5%),-0.863,0.0,0.255,173.344
6817,1,0.0467,0.0,0.0,0.0187,0,0,0,0,0,VERT,Faible encaissement (9.9%),0.12,0.0,0.099,524.731
6818,0,0.0252,0.0,0.0,0.0101,0,0,0,0,0,VERT,Faible encaissement (56.9%),-0.255,0.0,0.569,940.074
6819,0,0.3271,0.0,0.0,0.1309,0,0,0,0,0,VERT,Comportement statistiquement atypique,-43.566,0.0,1.43,2046.16
6820,0,0.4916,0.0001,0.0,0.1967,1,0,0,0,1,JAUNE,Comportement statistiquement atypique,-10.646,0.108,0.977,5997.38
6821,0,0.0864,0.0,0.0,0.0346,0,0,0,0,0,VERT,Comportement statistiquement atypique,-18.428,0.0,0.813,2236.274
6822,0,0.1613,0.0,0.0,0.0645,0,0,0,0,0,VERT,Comportement statistiquement atypique,-16.177,0.0,1.096,3309.678
