client_index,score_gnn,score_contagion,score_final_m2,label_reel,alerte
2481,14.17,29.99,18.92,0,VERT
2482,1.88,37.12,12.45,0,VERT
2483,28.96,3.99,21.47,1,VERT
2484,99.96,22.23,76.64,1,ROUGE
2485,4.1,38.24,14.34,0,VERT
2486,2.48,9.02,4.44,0,VERT
2487,99.58,25.08,77.23,1,ROUGE
2488,6.32,28.62,13.01,0,VERT
2489,21.64,50.69,30.36,0,ORANGE
2490,99.76,87.16,95.98,1,ROUGE
2491,0.42,72.08,21.92,0,VERT
2492,61.91,19.94,49.32,1,ORANGE
2493,0.82,26.75,8.6,0,VERT
2494,0.15,34.33,10.4,0,VERT
2495,0.01,2.96,0.89,0,VERT
2496,99.87,79.69,93.82,1,ROUGE
2497,0.46,6.93,2.4,0,VERT
2498,1.85,23.28,8.28,1,VERT
2499,0.32,13.26,4.2,0,VERT
2500,2.64,3.23,2.82,0,VERT
2501,0.14,46.28,13.98,0,VERT
2502,4.77,5.2,4.9,0,VERT
2503,1.9,59.69,19.24,0,VERT
2504,0.17,1.24,0.49,0,VERT
2505,29.46,19.68,26.53,0,VERT
2506,87.16,56.34,77.91,0,ROUGE
2507,3.99,41.28,15.18,0,VERT
2508,2.34,2.52,2.39,0,VERT
2509,99.0,62.41,88.02,1,ROUGE
2510,96.11,1.86,67.83,1,ORANGE
2511,6.03,18.05,9.64,0,VERT
2512,36.44,95.61,54.19,0,ORANGE
2513,0.17,3.82,1.27,0,VERT
2514,99.91,41.78,82.47,1,ROUGE
2515,6.01,25.26,11.79,0,VERT
2516,1.73,49.47,16.05,0,VERT
2517,14.65,34.52,20.61,0,VERT
2518,9.01,1.69,6.81,0,VERT
2519,35.5,8.24,27.32,0,VERT
2520,97.75,23.71,75.54,0,ROUGE
2521,11.32,2.35,8.63,0,VERT
2522,3.66,0.86,2.82,0,VERT
2523,99.75,56.93,86.9,1,ROUGE
2524,0.52,3.32,1.36,0,VERT
2525,3.77,17.81,7.98,0,VERT
2526,10.06,50.84,22.3,0,VERT
2527,0.17,17.45,5.35,0,VERT
2528,75.25,11.82,56.22,0,ORANGE
2529,94.55,30.26,75.26,1,ROUGE
2530,0.67,12.7,4.28,0,VERT
2531,2.44,51.74,17.23,0,VERT
2532,42.83,2.34,30.68,1,ORANGE
2533,0.12,10.72,3.3,0,VERT
2534,9.16,42.99,19.31,0,VERT
2535,8.25,35.61,16.46,0,VERT
2536,50.29,18.36,40.71,0,ORANGE
2537,21.09,13.65,18.86,0,VERT
2538,12.72,41.39,21.32,0,VERT
2539,30.61,33.15,31.37,1,ORANGE
2540,10.09,11.7,10.57,0,VERT
2541,100.0,64.4,89.32,1,ROUGE
2542,1.15,21.97,7.4,0,VERT
2543,98.33,52.65,84.63,0,ROUGE
2544,4.89,0.89,3.69,0,VERT
2545,0.52,1.15,0.71,0,VERT
2546,19.35,1.88,14.11,0,VERT
2547,6.32,1.08,4.75,0,VERT
2548,30.11,0.44,21.21,0,VERT
2549,14.13,23.52,16.95,0,VERT
2550,4.6,1.18,3.57,0,VERT
2551,99.84,12.51,73.64,1,ROUGE
2552,3.92,11.86,6.3,0,VERT
2553,2.11,27.37,9.69,0,VERT
2554,4.12,16.94,7.97,0,VERT
2555,22.87,8.44,18.54,0,VERT
2556,82.45,11.85,61.27,1,ORANGE
2557,0.7,5.61,2.17,0,VERT
2558,3.01,1.39,2.52,0,VERT
2559,5.49,1.47,4.28,0,VERT
2560,23.52,36.25,27.34,0,VERT
2561,0.39,9.26,3.05,0,VERT
2562,99.69,50.26,84.86,1,ROUGE
2563,0.16,0.22,0.18,0,VERT
2564,1.13,1.59,1.27,0,VERT
2565,1.24,14.86,5.33,0,VERT
2566,8.43,0.79,6.14,0,VERT
2567,0.08,14.49,4.4,0,VERT
2568,99.24,26.06,77.29,1,ROUGE
2569,18.78,26.19,21.0,0,VERT
2570,0.64,37.68,11.75,0,VERT
2571,0.23,37.56,11.43,0,VERT
2572,8.61,43.46,19.07,0,VERT
2573,0.13,57.47,17.33,0,VERT
2574,0.28,35.38,10.81,0,VERT
2575,1.15,23.21,7.77,0,VERT
2576,98.94,14.85,73.71,1,ROUGE
2577,0.26,0.65,0.38,0,VERT
2578,6.34,40.08,16.46,0,VERT
2579,20.19,34.29,24.42,0,VERT
2580,2.53,37.03,12.88,0,VERT
2581,99.96,2.07,70.59,1,ROUGE
2582,10.83,8.88,10.24,0,VERT
2583,12.7,1.96,9.48,0,VERT
2584,21.14,46.02,28.6,0,VERT
2585,1.0,33.27,10.68,0,VERT
2586,67.73,8.43,49.94,1,ORANGE
2587,0.73,34.41,10.83,0,VERT
2588,2.24,8.34,4.07,0,VERT
2589,0.4,39.51,12.13,0,VERT
2590,99.9,19.61,75.81,1,ROUGE
2591,38.69,21.6,33.56,0,ORANGE
2592,0.3,25.34,7.81,0,VERT
2593,99.96,9.69,72.88,1,ROUGE
2594,0.99,14.53,5.05,0,VERT
2595,5.36,74.56,26.12,0,VERT
2596,0.85,66.09,20.42,0,VERT
2597,99.84,0.73,70.11,1,ROUGE
2598,0.64,5.71,2.16,0,VERT
2599,1.01,33.88,10.87,0,VERT
2600,9.48,3.55,7.7,0,VERT
2601,2.7,19.9,7.86,0,VERT
2602,1.53,1.32,1.47,0,VERT
2603,99.92,39.81,81.89,1,ROUGE
2604,32.43,23.0,29.6,0,VERT
2605,95.27,0.0,66.69,1,ORANGE
2606,69.42,29.49,57.44,0,ORANGE
2607,26.06,41.72,30.76,0,ORANGE
2608,1.58,2.07,1.73,0,VERT
2609,0.44,21.08,6.63,0,VERT
2610,0.21,20.89,6.41,0,VERT
2611,3.29,48.62,16.89,0,VERT
2612,11.86,10.43,11.43,0,VERT
2613,2.7,23.28,8.87,0,VERT
2614,28.09,46.91,33.74,0,ORANGE
2615,38.92,26.91,35.32,0,ORANGE
2616,99.9,2.17,70.58,1,ROUGE
2617,97.63,18.19,73.8,1,ROUGE
2618,4.69,65.19,22.84,0,VERT
2619,10.47,39.32,19.12,0,VERT
2620,0.14,2.4,0.82,0,VERT
2621,1.64,9.9,4.12,0,VERT
2622,17.1,26.23,19.84,0,VERT
2623,3.51,41.09,14.78,0,VERT
2624,0.67,1.08,0.79,0,VERT
2625,2.36,32.0,11.25,0,VERT
2626,99.71,85.56,95.46,1,ROUGE
2627,1.08,23.96,7.94,0,VERT
2628,0.0,0.22,0.07,0,VERT
2629,63.71,47.98,58.99,0,ORANGE
2630,7.52,20.73,11.48,0,VERT
2631,97.73,67.41,88.63,1,ROUGE
2632,0.28,66.84,20.25,0,VERT
2633,4.0,53.18,18.76,0,VERT
2634,1.05,4.15,1.98,0,VERT
2635,1.25,9.32,3.67,0,VERT
2636,3.25,25.05,9.79,0,VERT
2637,12.44,1.33,9.11,0,VERT
2638,1.6,50.49,16.27,0,VERT
2639,0.15,2.0,0.7,0,VERT
2640,93.36,7.95,67.74,0,ORANGE
2641,26.08,4.11,19.49,0,VERT
2642,0.06,30.23,9.11,0,VERT
2643,1.01,66.28,20.59,0,VERT
2644,7.98,3.8,6.73,0,VERT
2645,0.4,55.7,16.99,0,VERT
2646,1.12,25.31,8.38,0,VERT
2647,99.89,35.75,80.65,1,ROUGE
2648,12.01,0.61,8.59,0,VERT
2649,99.9,25.0,77.43,1,ROUGE
2650,2.87,23.98,9.2,0,VERT
2651,0.0,31.82,9.54,0,VERT
2652,60.71,44.0,55.7,1,ORANGE
2653,2.98,30.36,11.19,0,VERT
2654,19.8,37.88,25.22,1,VERT
2655,97.05,55.28,84.52,1,ROUGE
2656,1.89,3.16,2.27,0,VERT
2657,0.19,41.51,12.59,0,VERT
2658,0.88,6.71,2.63,0,VERT
2659,0.19,3.94,1.31,0,VERT
2660,9.32,9.7,9.43,0,VERT
2661,56.72,25.58,47.38,0,ORANGE
2662,4.38,12.56,6.83,0,VERT
2663,19.2,33.86,23.6,0,VERT
2664,1.03,6.76,2.75,0,VERT
2665,1.2,5.37,2.45,0,VERT
2666,2.52,9.03,4.47,0,VERT
2667,6.57,2.08,5.22,0,VERT
2668,66.01,15.17,50.76,0,ORANGE
2669,0.02,12.09,3.64,0,VERT
2670,0.69,56.78,17.52,0,VERT
2671,99.3,0.95,69.8,1,ORANGE
2672,1.35,23.25,7.92,0,VERT
2673,0.8,18.58,6.13,0,VERT
2674,56.17,32.45,49.05,0,ORANGE
2675,99.65,16.19,74.61,1,ROUGE
2676,97.67,0.06,68.39,1,ORANGE
2677,0.22,4.12,1.39,0,VERT
2678,0.57,2.71,1.21,0,VERT
2679,1.83,8.47,3.82,0,VERT
2680,1.97,2.37,2.09,0,VERT
2681,0.1,1.33,0.47,0,VERT
2682,2.89,26.47,9.97,0,VERT
2683,3.32,30.72,11.54,0,VERT
2684,1.75,4.11,2.46,0,VERT
2685,22.89,2.75,16.85,0,VERT
2686,4.42,35.73,13.81,0,VERT
2687,0.06,40.84,12.3,0,VERT
2688,4.66,29.86,12.22,0,VERT
2689,99.95,74.68,92.37,1,ROUGE
2690,1.06,40.15,12.79,0,VERT
2691,2.14,3.26,2.48,0,VERT
2692,1.14,12.37,4.51,0,VERT
2693,12.55,20.84,15.04,0,VERT
2694,1.08,0.29,0.84,0,VERT
2695,0.07,2.17,0.7,0,VERT
2696,99.72,17.21,74.97,1,ROUGE
2697,13.49,53.19,25.4,0,VERT
2698,5.61,10.88,7.19,0,VERT
2699,16.53,11.04,14.88,0,VERT
2700,17.88,22.83,19.37,0,VERT
2701,4.31,1.07,3.34,0,VERT
2702,99.89,19.93,75.9,1,ROUGE
2703,33.65,20.71,29.77,0,VERT
2704,1.41,16.01,5.79,0,VERT
2705,99.99,2.9,70.86,1,ROUGE
2706,12.64,24.89,16.31,0,VERT
2707,0.04,1.44,0.46,0,VERT
2708,21.02,7.2,16.87,0,VERT
2709,68.51,1.97,48.55,1,ORANGE
2710,0.03,2.28,0.7,0,VERT
2711,99.77,40.76,82.07,1,ROUGE
2712,16.19,28.44,19.87,0,VERT
2713,4.75,1.41,3.75,0,VERT
2714,1.1,3.78,1.9,0,VERT
2715,0.62,27.71,8.75,0,VERT
2716,1.13,56.63,17.78,0,VERT
2717,10.84,2.56,8.36,0,VERT
2718,5.18,34.57,14.0,0,VERT
2719,99.99,99.39,99.81,1,ROUGE
2720,4.27,20.08,9.01,0,VERT
2721,1.66,66.26,21.04,0,VERT
2722,1.67,1.92,1.75,0,VERT
2723,98.03,22.02,75.23,1,ROUGE
2724,13.46,13.26,13.4,0,VERT
2725,29.41,6.85,22.64,0,VERT
2726,0.6,0.97,0.71,0,VERT
2727,11.02,7.7,10.02,0,VERT
2728,99.97,60.21,88.04,1,ROUGE
2729,11.98,42.3,21.08,0,VERT
2730,99.05,13.05,73.25,1,ROUGE
2731,75.14,33.38,62.61,0,ORANGE
2732,1.98,33.33,11.38,0,VERT
2733,0.89,69.95,21.61,0,VERT
2734,23.58,1.94,17.09,0,VERT
2735,0.91,27.37,8.85,0,VERT
2736,92.33,6.12,66.47,1,ORANGE
2737,1.17,47.56,15.09,0,VERT
2738,0.48,43.35,13.34,0,VERT
2739,0.87,1.63,1.1,0,VERT
2740,2.43,2.14,2.34,0,VERT
2741,1.45,4.71,2.43,0,VERT
2742,28.01,16.17,24.46,0,VERT
2743,0.46,26.79,8.36,0,VERT
2744,13.52,13.53,13.52,0,VERT
2745,9.17,22.23,13.09,0,VERT
2746,0.92,20.81,6.89,0,VERT
2747,7.22,12.06,8.67,0,VERT
2748,1.3,2.74,1.73,0,VERT
2749,1.47,13.81,5.17,0,VERT
2750,99.85,5.06,71.41,1,ROUGE
2751,99.77,16.42,74.76,1,ROUGE
2752,1.02,31.17,10.06,0,VERT
2753,52.77,11.93,40.52,1,ORANGE
2754,5.81,10.2,7.13,0,VERT
2755,0.69,66.28,20.37,0,VERT
2756,46.0,42.4,44.92,0,ORANGE
2757,97.35,33.91,78.32,1,ROUGE
2758,68.39,9.83,50.82,0,ORANGE
2759,24.47,0.77,17.36,0,VERT
2760,25.19,12.54,21.4,0,VERT
2761,1.33,12.03,4.54,0,VERT
2762,12.06,15.26,13.02,0,VERT
2763,1.6,7.5,3.37,0,VERT
2764,1.94,23.1,8.29,0,VERT
2765,9.13,26.53,14.35,0,VERT
2766,0.53,9.3,3.16,0,VERT
2767,0.36,1.64,0.74,0,VERT
2768,6.57,1.0,4.9,0,VERT
2769,9.56,45.46,20.33,0,VERT
2770,99.94,32.97,79.85,1,ROUGE
2771,6.84,1.41,5.21,0,VERT
2772,89.26,6.45,64.42,1,ORANGE
2773,14.34,53.59,26.12,0,VERT
2774,8.18,26.44,13.66,0,VERT
2775,40.68,27.37,36.69,0,ORANGE
2776,3.33,54.64,18.72,0,VERT
2777,30.86,29.32,30.4,0,ORANGE
2778,47.46,49.95,48.21,1,ORANGE
2779,98.1,74.92,91.15,1,ROUGE
2780,99.85,10.29,72.98,1,ROUGE
2781,1.33,3.71,2.04,0,VERT
2782,0.9,16.18,5.48,0,VERT
2783,0.0,21.92,6.57,0,VERT
2784,10.94,20.23,13.73,0,VERT
2785,0.14,49.38,14.91,0,VERT
2786,9.03,11.53,9.78,0,VERT
2787,25.4,27.22,25.95,0,VERT
2788,5.48,15.85,8.59,0,VERT
2789,18.98,2.66,14.08,0,VERT
2790,7.42,11.79,8.73,0,VERT
2791,3.33,64.57,21.7,0,VERT
2792,0.3,26.74,8.23,0,VERT
2793,11.96,4.83,9.82,0,VERT
2794,41.95,15.49,34.01,0,ORANGE
2795,81.83,30.6,66.46,0,ORANGE
2796,0.2,27.08,8.26,0,VERT
2797,81.08,30.34,65.86,0,ORANGE
2798,99.6,18.45,75.26,1,ROUGE
2799,4.73,1.05,3.62,0,VERT
2800,99.74,99.38,99.63,1,ROUGE
2801,0.51,42.38,13.07,0,VERT
2802,30.76,22.96,28.42,1,VERT
2803,78.06,17.06,59.76,0,ORANGE
2804,88.28,33.73,71.92,1,ROUGE
2805,99.78,50.49,84.99,1,ROUGE
2806,19.01,22.72,20.12,0,VERT
2807,1.27,0.6,1.07,0,VERT
2808,4.68,4.67,4.68,0,VERT
2809,0.39,4.72,1.69,0,VERT
2810,40.37,36.85,39.31,0,ORANGE
2811,7.46,15.86,9.98,0,VERT
2812,0.64,17.47,5.69,0,VERT
2813,0.04,1.67,0.53,0,VERT
2814,6.9,11.93,8.41,0,VERT
2815,26.53,8.97,21.26,0,VERT
2816,42.33,2.14,30.27,1,ORANGE
2817,8.45,37.64,17.21,0,VERT
2818,2.41,56.3,18.58,0,VERT
2819,0.26,28.19,8.64,0,VERT
2820,0.91,19.6,6.52,0,VERT
2821,10.1,22.52,13.83,0,VERT
2822,13.76,20.92,15.91,0,VERT
2823,18.4,2.35,13.58,0,VERT
2824,0.54,24.51,7.73,0,VERT
2825,49.78,8.45,37.38,0,ORANGE
2826,99.94,17.99,75.36,1,ROUGE
2827,1.95,0.33,1.46,0,VERT
2828,1.09,9.4,3.58,0,VERT
2829,3.6,42.51,15.27,0,VERT
2830,0.05,9.22,2.8,0,VERT
2831,0.4,35.71,10.99,0,VERT
2832,0.63,25.35,8.04,0,VERT
2833,0.57,2.44,1.13,0,VERT
2834,1.31,16.4,5.84,0,VERT
2835,51.31,51.15,51.26,0,ORANGE
2836,5.3,7.42,5.94,0,VERT
2837,0.88,55.82,17.36,0,VERT
2838,7.2,45.17,18.59,0,VERT
2839,4.22,40.2,15.01,0,VERT
2840,67.34,8.13,49.58,0,ORANGE
2841,2.73,43.74,15.03,0,VERT
2842,99.27,68.92,90.16,1,ROUGE
2843,99.78,68.92,90.52,1,ROUGE
2844,8.49,19.6,11.82,0,VERT
2845,99.97,36.02,80.79,1,ROUGE
2846,2.0,12.73,5.22,0,VERT
2847,1.88,29.98,10.31,0,VERT
2848,99.89,51.31,85.32,1,ROUGE
2849,3.52,2.01,3.07,0,VERT
2850,0.91,28.51,9.19,0,VERT
2851,66.41,17.73,51.81,1,ORANGE
2852,98.82,99.78,99.11,1,ROUGE
2853,6.08,65.98,24.05,0,VERT
2854,0.19,16.29,5.02,0,VERT
2855,10.48,65.98,27.13,0,VERT
2856,97.24,13.47,72.11,1,ROUGE
2857,99.94,18.14,75.4,1,ROUGE
2858,0.83,46.9,14.65,0,VERT
2859,19.97,34.94,24.46,0,VERT
2860,7.73,33.81,15.56,0,VERT
2861,1.39,11.44,4.41,0,VERT
2862,1.17,38.1,12.25,0,VERT
2863,0.07,37.65,11.34,0,VERT
2864,5.56,9.7,6.8,0,VERT
2865,0.07,8.56,2.62,0,VERT
2866,0.11,0.7,0.29,0,VERT
2867,0.04,74.9,22.5,0,VERT
2868,5.95,19.84,10.12,0,VERT
2869,3.42,33.62,12.48,0,VERT
2870,1.39,25.27,8.55,0,VERT
2871,0.21,3.73,1.27,0,VERT
2872,7.52,45.06,18.78,0,VERT
2873,91.24,10.29,66.96,0,ORANGE
2874,1.07,18.46,6.29,0,VERT
2875,99.91,1.53,70.4,1,ROUGE
2876,1.24,11.35,4.27,0,VERT
2877,6.62,3.38,5.65,0,VERT
2878,2.19,4.23,2.8,0,VERT
2879,99.67,45.37,83.38,1,ROUGE
2880,0.98,12.22,4.35,0,VERT
2881,99.95,41.74,82.49,1,ROUGE
2882,1.11,4.51,2.13,0,VERT
2883,1.12,1.16,1.13,0,VERT
2884,0.19,35.69,10.84,0,VERT
2885,72.06,32.08,60.07,1,ORANGE
2886,25.43,34.01,28.0,0,VERT
2887,82.31,14.76,62.05,0,ORANGE
2888,4.08,30.16,11.9,0,VERT
2889,6.71,30.11,13.73,0,VERT
2890,0.05,58.93,17.71,0,VERT
2891,3.01,4.9,3.58,0,VERT
2892,2.62,58.67,19.43,0,VERT
2893,99.81,7.15,72.01,1,ROUGE
2894,1.33,26.57,8.9,0,VERT
2895,0.84,22.15,7.23,0,VERT
2896,7.68,52.99,21.27,0,VERT
2897,0.77,38.69,12.15,0,VERT
2898,0.84,18.32,6.08,0,VERT
2899,0.23,25.86,7.92,0,VERT
2900,0.36,27.95,8.64,0,VERT
2901,7.02,2.55,5.68,0,VERT
2902,0.05,2.36,0.74,0,VERT
2903,41.0,20.85,34.95,1,ORANGE
2904,99.44,83.48,94.65,1,ROUGE
2905,1.69,1.43,1.61,0,VERT
2906,0.83,60.89,18.85,0,VERT
2907,26.06,27.05,26.36,0,VERT
2908,1.01,18.84,6.36,0,VERT
2909,1.6,66.48,21.06,0,VERT
2910,98.63,11.09,72.37,1,ROUGE
2911,2.75,29.82,10.87,0,VERT
2912,0.01,0.91,0.28,0,VERT
2913,89.53,19.74,68.59,1,ORANGE
2914,43.27,50.65,45.48,0,ORANGE
2915,0.25,4.96,1.66,0,VERT
2916,39.48,1.61,28.12,0,VERT
2917,55.55,1.68,39.39,1,ORANGE
2918,1.79,3.5,2.3,0,VERT
2919,1.34,0.73,1.16,0,VERT
2920,0.84,14.04,4.8,0,VERT
2921,5.31,19.32,9.51,0,VERT
2922,7.44,1.32,5.6,0,VERT
2923,0.22,26.73,8.17,0,VERT
2924,10.96,8.41,10.19,0,VERT
2925,0.92,2.73,1.46,0,VERT
2926,0.12,1.65,0.58,0,VERT
2927,0.72,15.22,5.07,0,VERT
2928,16.75,9.76,14.65,0,VERT
2929,99.8,14.7,74.27,1,ROUGE
2930,1.26,17.74,6.2,0,VERT
2931,0.1,7.03,2.18,0,VERT
2932,0.17,2.76,0.95,0,VERT
2933,58.5,21.75,47.47,0,ORANGE
2934,99.56,75.84,92.44,1,ROUGE
2935,99.52,7.73,71.98,1,ROUGE
2936,93.25,25.3,72.87,0,ROUGE
2937,7.02,1.72,5.43,0,VERT
2938,8.38,5.72,7.58,0,VERT
2939,2.01,17.97,6.8,0,VERT
2940,0.13,2.79,0.93,0,VERT
2941,6.31,38.18,15.87,0,VERT
2942,99.81,22.17,76.52,1,ROUGE
2943,12.88,36.41,19.94,0,VERT
2944,2.43,5.09,3.23,0,VERT
2945,23.75,7.77,18.95,0,VERT
2946,31.46,20.74,28.24,0,VERT
2947,1.22,3.8,1.99,0,VERT
2948,99.88,41.34,82.32,1,ROUGE
2949,0.72,3.66,1.6,0,VERT
2950,1.49,72.5,22.79,0,VERT
2951,36.43,38.33,37.0,0,ORANGE
2952,3.98,28.39,11.3,0,VERT
2953,0.84,1.34,0.99,0,VERT
2954,2.41,33.63,11.78,0,VERT
2955,0.31,44.95,13.7,0,VERT
2956,0.24,22.18,6.82,0,VERT
2957,0.01,0.04,0.02,0,VERT
2958,2.2,3.21,2.5,0,VERT
2959,1.56,19.04,6.8,0,VERT
2960,25.39,15.45,22.41,0,VERT
2961,0.88,5.72,2.33,0,VERT
2962,4.78,50.59,18.52,0,VERT
2963,3.3,51.09,17.64,0,VERT
2964,87.94,4.64,62.95,0,ORANGE
2965,99.91,75.78,92.67,1,ROUGE
2966,92.58,53.03,80.71,0,ROUGE
2967,99.86,66.65,89.9,1,ROUGE
2968,96.74,1.32,68.11,0,ORANGE
2969,99.81,33.58,79.94,1,ROUGE
2970,2.67,11.62,5.36,0,VERT
2971,21.77,28.35,23.74,0,VERT
2972,8.22,13.47,9.8,0,VERT
2973,1.89,13.47,5.37,0,VERT
2974,0.13,11.99,3.69,0,VERT
2975,1.01,5.27,2.29,0,VERT
2976,0.68,20.27,6.56,0,VERT
2977,5.87,46.87,18.17,0,VERT
2978,1.94,26.63,9.35,0,VERT
2979,10.9,2.88,8.49,0,VERT
2980,2.16,1.39,1.93,0,VERT
2981,7.34,18.99,10.83,0,VERT
2982,3.51,16.24,7.33,0,VERT
2983,2.59,2.91,2.68,0,VERT
2984,7.31,17.27,10.3,0,VERT
2985,0.52,2.86,1.22,0,VERT
2986,13.84,22.61,16.47,0,VERT
2987,0.32,6.56,2.19,0,VERT
2988,98.9,31.68,78.74,1,ROUGE
2989,0.03,4.86,1.48,0,VERT
2990,0.57,3.25,1.37,0,VERT
2991,3.77,25.84,10.39,0,VERT
2992,7.36,1.65,5.65,0,VERT
2993,3.89,23.7,9.83,0,VERT
2994,0.04,16.93,5.11,0,VERT
2995,12.26,1.3,8.97,0,VERT
2996,10.49,68.53,27.9,0,VERT
2997,0.16,3.76,1.24,0,VERT
2998,2.76,42.23,14.6,0,VERT
2999,5.16,23.12,10.55,0,VERT
3000,55.25,23.22,45.64,0,ORANGE
3001,99.94,2.3,70.65,1,ROUGE
3002,54.88,40.46,50.55,1,ORANGE
3003,0.38,2.14,0.91,0,VERT
3004,0.38,4.49,1.61,0,VERT
3005,37.09,7.01,28.06,0,VERT
3006,0.29,37.48,11.45,0,VERT
3007,0.24,34.25,10.44,0,VERT
3008,30.58,18.19,26.86,0,VERT
3009,0.67,31.6,9.95,0,VERT
3010,0.48,30.11,9.37,0,VERT
3011,2.28,20.99,7.89,0,VERT
3012,12.81,20.95,15.25,0,VERT
3013,0.63,50.07,15.46,0,VERT
3014,96.9,23.26,74.81,0,ROUGE
3015,96.1,7.39,69.49,1,ORANGE
3016,2.43,51.83,17.25,0,VERT
3017,0.34,0.57,0.41,0,VERT
3018,99.77,49.36,84.65,1,ROUGE
3019,19.46,0.0,13.62,0,VERT
3020,2.42,17.77,7.03,0,VERT
3021,0.23,0.53,0.32,0,VERT
3022,5.89,49.24,18.89,0,VERT
3023,2.88,34.6,12.4,0,VERT
3024,1.96,4.02,2.58,0,VERT
3025,94.71,6.8,68.34,0,ORANGE
3026,3.32,10.8,5.56,0,VERT
3027,99.85,33.44,79.93,1,ROUGE
3028,63.1,13.47,48.21,0,ORANGE
3029,1.0,42.21,13.36,0,VERT
3030,99.96,4.16,71.22,1,ROUGE
3031,0.11,3.06,1.0,0,VERT
3032,35.13,20.98,30.89,0,ORANGE
3033,0.38,1.28,0.65,0,VERT
3034,3.36,4.67,3.75,0,VERT
3035,0.17,22.71,6.93,0,VERT
3036,58.67,14.1,45.3,0,ORANGE
3037,0.49,38.72,11.96,0,VERT
3038,96.64,43.35,80.65,1,ROUGE
3039,3.66,25.53,10.22,0,VERT
3040,4.29,41.99,15.6,0,VERT
3041,0.32,52.82,16.07,0,VERT
3042,99.58,0.63,69.89,1,ORANGE
3043,96.82,13.85,71.93,1,ROUGE
3044,99.81,34.45,80.2,1,ROUGE
3045,0.42,3.13,1.23,0,VERT
3046,99.57,23.34,76.7,1,ROUGE
3047,1.15,35.55,11.47,0,VERT
3048,0.93,34.44,10.98,0,VERT
3049,10.59,3.29,8.4,0,VERT
3050,2.78,13.85,6.1,0,VERT
3051,0.74,16.78,5.55,0,VERT
3052,2.96,6.95,4.16,0,VERT
3053,1.71,67.59,21.47,0,VERT
3054,10.5,50.26,22.43,0,VERT
3055,0.82,50.12,15.61,0,VERT
3056,99.85,5.65,71.59,1,ROUGE
3057,2.02,8.95,4.1,0,VERT
3058,11.22,32.58,17.63,0,VERT
3059,0.06,48.7,14.65,0,VERT
3060,45.7,13.69,36.1,0,ORANGE
3061,0.01,50.19,15.06,0,VERT
3062,4.64,64.78,22.68,0,VERT
3063,0.43,18.98,5.99,0,VERT
3064,1.49,11.92,4.62,0,VERT
3065,15.6,24.67,18.32,0,VERT
3066,3.97,14.77,7.21,0,VERT
3067,4.6,29.57,12.09,0,VERT
3068,0.73,4.21,1.77,0,VERT
3069,6.51,25.44,12.19,0,VERT
3070,1.09,25.37,8.37,0,VERT
3071,99.1,5.15,70.91,1,ROUGE
3072,5.67,25.4,11.59,0,VERT
3073,2.77,22.74,8.76,0,VERT
3074,2.26,0.88,1.84,0,VERT
3075,10.73,17.32,12.71,0,VERT
3076,11.38,7.43,10.2,0,VERT
3077,0.13,25.83,7.84,0,VERT
3078,0.76,55.25,17.11,0,VERT
3079,8.08,48.32,20.15,0,VERT
3080,99.83,99.44,99.71,1,ROUGE
3081,0.44,2.35,1.01,0,VERT
3082,0.11,34.69,10.48,0,VERT
3083,0.42,16.24,5.16,0,VERT
3084,2.19,28.75,10.16,0,VERT
3085,27.05,33.16,28.88,0,VERT
3086,0.77,2.53,1.3,0,VERT
3087,96.36,30.15,76.5,1,ROUGE
3088,7.68,7.18,7.53,0,VERT
3089,47.7,0.43,33.52,0,ORANGE
3090,7.13,18.32,10.49,0,VERT
3091,37.22,32.88,35.92,0,ORANGE
3092,8.82,32.88,16.04,0,VERT
3093,12.38,10.16,11.72,1,VERT
3094,0.24,11.59,3.65,0,VERT
3095,0.67,1.08,0.79,0,VERT
3096,99.12,5.26,70.96,1,ROUGE
3097,0.64,58.24,17.92,0,VERT
3098,0.72,20.75,6.73,0,VERT
3099,19.62,33.71,23.85,0,VERT
3100,0.59,53.02,16.32,0,VERT
3101,11.2,41.69,20.35,0,VERT
3102,1.28,20.63,7.09,0,VERT
3103,93.7,31.41,75.01,1,ROUGE
3104,99.94,1.3,70.35,1,ROUGE
3105,2.56,11.54,5.25,0,VERT
3106,99.96,66.6,89.95,1,ROUGE
3107,6.29,29.48,13.25,0,VERT
3108,18.32,24.87,20.28,0,VERT
3109,99.8,23.84,77.01,1,ROUGE
3110,97.96,14.45,72.91,1,ROUGE
3111,1.83,2.59,2.06,0,VERT
3112,21.6,25.7,22.83,0,VERT
3113,3.99,35.27,13.38,0,VERT
3114,0.82,5.55,2.24,0,VERT
3115,0.21,0.76,0.38,0,VERT
3116,0.5,15.04,4.86,0,VERT
3117,4.0,8.38,5.31,0,VERT
3118,4.19,13.27,6.91,0,VERT
3119,3.88,30.11,11.75,0,VERT
3120,3.94,5.6,4.44,0,VERT
3121,6.97,16.97,9.97,0,VERT
3122,9.92,34.27,17.22,0,VERT
3123,0.07,0.52,0.2,0,VERT
3124,1.77,5.58,2.91,0,VERT
3125,11.96,12.77,12.2,0,VERT
3126,12.25,66.86,28.63,0,VERT
3127,99.95,20.34,76.07,1,ROUGE
3128,25.75,2.49,18.77,0,VERT
3129,1.31,3.69,2.02,0,VERT
3130,1.45,0.47,1.15,0,VERT
